timestamp_us,class
1041636.489,1
1041750.498,1
1041869.424,1
1042027.454,1
1042205.563,1
1042857.509,1
1043132.980,1
1043267.952,1
1043393.304,1
1043540.201,1
1043658.105,1
1043782.811,1
1043904.951,1
1044030.013,1
1044146.374,1
1044279.473,1
1044405.190,1
1044526.528,1
1044650.030,1
1044772.332,1
1044902.387,1
1045027.925,1
1045164.164,1
1045285.866,1
1045422.345,1
1045586.410,1
1045769.438,1
1046112.893,1
1046269.649,1
1046396.072,1
1046651.132,1
1046908.407,1
1047041.413,1
1047161.581,1
1047286.407,1
1047401.088,1
1047514.583,1
1047658.835,1
1047774.747,1
1047889.089,1
1048018.258,1
1048424.917,1
1048555.484,1
1048786.593,1
1048924.181,1
1049035.126,1
1049203.099,1
1049322.725,1
1049495.654,1
1049618.223,1
1049736.910,1
1049861.385,1
1049989.330,1
1050116.518,1
1050260.548,1
1050403.530,1
1050528.961,1
1050652.146,1
1050777.525,1
1050897.639,1
1051021.065,1
1051141.940,1
1051261.477,1
1051377.482,1
1051495.263,1
1051623.482,1
1051743.053,1
1051854.348,1
1052004.445,1
1052131.793,1
1052258.511,1
1052405.783,1
1052524.231,1
1052639.750,1
1052755.469,1
1052868.001,1
1052985.460,1
1053103.485,1
1054019.406,1
1054132.683,1
1054257.292,1
1054384.030,1
1054504.141,1
1054637.339,1
1054805.711,1
1054962.104,1
1055120.873,1
1055304.102,1
1055467.905,1
1055641.482,1
1055803.310,1
1056010.147,1
1056170.959,1
1056325.209,1
1056452.353,1
1056566.871,1
1056679.544,1
1056791.388,1
1056916.652,1
1057036.304,1
1057158.496,1
1057269.327,1
1057390.025,1
1057502.075,1
1057625.009,1
1057734.583,1
1057861.648,1
1058078.119,1
1058291.716,1
1058646.680,1
1058813.847,1
1059004.923,1
1059156.709,1
1059313.958,1
1060046.784,1
1060217.379,1
1060395.346,1
1060762.832,1
1060984.136,1
1061162.007,1
1061356.399,1
1061541.165,1
1061738.088,1
1061999.624,1
1062358.840,1
1062623.796,1
1062824.130,1
1063009.193,1
1063184.749,1
1063341.647,1
1063507.976,1
1063620.364,1
1063730.528,1
1063840.789,1
1063952.033,1
1064062.844,1
1064174.424,1
1064298.498,1
1064410.998,1
1064532.077,1
1064643.083,1
1064791.620,1
1064926.010,1
1065035.321,1
1065161.548,1
1065394.570,1
1065518.174,1
1065632.038,1
1065758.624,1
1065872.041,1
1065985.119,1
1066484.126,1
1066603.407,1
1066715.390,1
1066853.801,1
1066961.608,1
1067071.971,1
1067187.140,1
1067296.727,1
1067406.964,1
1067528.398,1
1067635.999,1
1067757.842,1
1067879.919,1
1067990.928,1
1068112.264,1
1068235.343,1
1068348.510,1
1068473.507,1
1068637.088,1
1068774.858,1
1068902.804,1
1069025.776,1
1069138.285,1
1069339.114,1
1069493.245,1
1069634.161,1
1069775.702,1
1069915.298,1
1070056.522,1
1070197.026,1
1070351.830,1
1070492.227,1
1070632.621,1
1070786.706,1
1070938.081,1
1071091.689,1
1071233.530,1
1071698.610,1
1071832.950,1
1071967.712,1
1072099.755,1
1072210.711,1
1072332.669,1
1072456.294,1
1072565.676,1
1072690.480,1
1072802.123,1
1072925.807,1
1073036.210,1
1073157.901,1
1073311.645,1
1073452.977,1
1073589.981,1
1073731.508,1
1073884.847,1
1074025.168,1
1074177.143,1
1074324.231,1
1074499.004,1
1074668.964,1
1074884.759,1
1075083.549,1
1075283.512,1
1075442.734,1
1075639.400,1
1075798.752,1
1076005.594,1
1076377.175,1
1076599.780,1
1076755.734,1
1076896.819,1
1077037.242,1
1077229.567,1
1077974.233,1
1078133.862,1
1078347.617,1
1078555.892,1
1078876.047,1
1079080.507,1
1079258.578,1
1079431.077,1
1079581.813,1
1079768.986,1
1079942.912,1
1080146.766,1
1080324.609,1
1080498.524,1
1080922.842,1
1081096.205,1
1081260.253,1
1081440.192,1
1081614.257,1
1081788.192,1
1081960.191,1
1082175.908,1
1082389.052,1
1082732.149,1
1082990.009,1
1083173.176,1
1083382.066,1
1083606.309,1
1083795.721,1
1083945.011,1
1084149.939,1
1084325.069,1
1084500.017,1
1084718.950,1
1084883.455,1
1085065.256,1
1085367.550,1
1086052.629,1
1086219.108,1
1086376.256,1
1086517.700,1
1086668.044,1
1086810.296,1
1086952.707,1
1087140.833,1
1087309.033,1
1087453.204,1
1087605.793,1
1087746.263,1
1087886.260,1
1088027.421,1
1088169.654,1
1088312.504,1
1088452.474,1
1088594.477,1
1088755.890,1
1088903.780,1
1089046.366,1
1089317.349,1
1089465.382,1
1089646.586,1
1089828.107,1
1090036.291,1
1090181.536,1
1090324.621,1
1090505.505,1
1090686.666,1
1090836.156,1
1090987.856,1
1091168.288,1
1091333.032,1
1091546.144,1
1091721.327,1
1092332.818,1
1092562.282,1
1092711.150,1
1092903.685,1
1093036.605,1
1093217.799,1
1093432.014,1
1093567.326,1
1093703.972,1
1093852.052,1
1093985.491,1
1094116.228,1
1094254.481,1
1094386.076,1
1094706.964,1
1094861.283,1
1095073.423,1
1095290.797,1
1095529.177,1
1095764.587,1
1095904.256,1
1096020.055,1
1096217.079,1
1096485.061,1
1096638.013,1
1096770.080,1
1096901.431,1
1097022.401,1
1097197.455,1
1097399.270,1
1097579.059,1
1097729.556,1
1097871.202,1
1098020.337,1
1098199.776,1
1098342.816,1
1098477.548,1
1099092.860,1
1099280.922,1
1099462.308,1
1099632.294,1
1099811.578,1
1100091.338,1
1100216.555,1
1100326.644,1
1100444.915,1
1100555.063,1
1100676.548,1
1100784.346,1
1100917.045,1
1101098.942,1
1101315.168,1
1101491.164,1
1101656.985,1
1101833.601,1
1101988.147,1
1102114.652,1
1102362.180,1
1102533.585,1
1102724.334,1
1102902.130,1
1103080.511,1
1103291.995,1
1103465.011,1
1103658.668,1
1103837.157,1
1104148.917,1
1104363.117,1
1104569.945,1
1104793.424,1
1105017.976,1
1105261.706,1
1105431.248,1
1105899.609,1
1106028.984,1
1106149.807,1
1106272.913,1
1106398.092,1
1106521.885,1
1106684.208,1
1106809.793,1
1106935.026,1
1107066.081,1
1107190.509,1
1107316.921,1
1107440.545,1
1107595.865,1
1107745.177,1
1107960.467,1
1108191.258,1
1108437.374,1
1108664.763,1
1108876.798,1
1109265.452,1
1109418.853,1
1109542.684,1
1109679.768,1
1109806.224,1
1109940.153,1
1110062.463,1
1110195.992,1
1110320.942,1
1110455.669,1
1110590.941,1
1110724.772,1
1110858.963,1
1111212.766,1
1111432.314,1
1111558.153,1
1111681.297,1
1112260.035,1
1112465.524,1
1112602.999,1
1112729.229,1
1112845.801,1
1112970.804,1
1113103.972,1
1113258.287,1
1113384.116,1
1113510.776,1
1113635.652,1
1113757.108,1
1113882.336,1
1114007.775,1
1114131.897,1
1114267.609,1
1114403.605,1
1114527.003,1
1114649.895,1
1114810.911,1
1115031.947,1
1115177.071,1
1115300.528,1
1115436.383,1
1115571.123,1
1115698.618,0
1115832.726,0
1115961.108,0
1116078.463,0
1116203.673,0
1116323.946,0
1116454.022,0
1116586.702,0
1116705.499,0
1116831.371,0
1116955.040,0
1117079.600,0
1117580.596,0
1117700.092,0
1117821.199,0
1117945.355,0
1118080.494,0
1118226.880,0
1118353.256,0
1118480.400,0
1118638.754,0
1118776.954,0
1118920.196,0
1119044.810,0
1119168.247,0
1119293.770,0
1119417.204,0
1119543.851,0
1119667.924,0
1119792.973,0
1119924.412,0
1120041.570,0
1120166.441,0
1120292.017,0
1120414.102,0
1120535.523,0
1120651.405,0
1120776.135,0
1120899.878,0
1121031.374,0
1121152.433,0
1121270.910,0
1121398.046,0
1121534.066,0
1121650.730,0
1121796.872,0
1121981.379,0
1122097.298,0
1122590.435,0
1122705.818,0
1122931.441,0
1123092.021,0
1123206.462,0
1123347.158,0
1123473.258,0
1123599.917,0
1123720.540,0
1123834.757,0
1123944.581,0
1124058.719,0
1124178.793,0
1124290.589,0
1124401.452,0
1124522.341,0
1124805.261,0
1124949.725,0
1125088.964,0
1125265.600,0
1125586.814,0
1125723.282,0
1125851.837,0
1126009.792,0
1126154.809,0
1126499.899,0
1126653.105,0
1126825.519,0
1126974.185,0
1127143.760,0
1127291.400,0
1127444.691,0
1127587.756,0
1127729.248,0
1127890.940,0
1128043.448,0
1128194.859,0
1129048.301,0
1129468.105,0
1129601.712,0
1129715.550,0
1129826.766,0
1129948.335,0
1130058.325,0
1130168.720,0
1130295.264,0
1130409.260,0
1130521.338,0
1130646.102,0
1130760.250,0
1130869.299,0
1130978.314,0
1131087.738,0
1131198.698,0
1131309.626,0
1131419.219,0
1131530.423,0
1131640.633,0
1131765.298,0
1131874.953,0
1131994.607,0
1132115.243,0
1132229.938,0
1132354.547,0
1132475.217,0
1132587.746,0
1132713.098,0
1132827.437,0
1132948.112,0
1133060.558,0
1133169.910,0
1133282.651,0
1133405.252,0
1133835.367,0
1133950.552,0
1134060.043,0
1134169.167,0
1134280.045,0
1134406.061,0
1134515.725,0
1134640.512,0
1134752.468,0
1134940.726,0
1135139.113,0
1135340.942,0
1135525.037,0
1135714.470,0
1135898.726,0
1136057.629,0
1136255.372,0
1136383.027,0
1136506.902,0
1136619.755,0
1136734.078,0
1136855.419,0
1136975.950,0
1137090.058,0
1137244.527,0
1137397.977,0
1137511.560,0
1137623.934,0
1137751.157,0
1137859.628,0
1137981.318,0
1138094.202,0
1138298.145,0
1138518.411,0
1138650.619,0
1138788.522,0
1139062.056,0
1139529.021,0
1139731.452,0
1139848.630,0
1139972.928,0
1140087.711,0
1140209.771,0
1140322.549,0
1140438.174,0
1140568.912,0
1140684.555,0
1140818.405,0
1140936.579,0
1141052.171,0
1141175.564,0
1141435.271,0
1141754.568,0
1141985.075,0
1142130.878,0
1142359.712,0
1142515.165,0
1142912.998,0
1143096.673,0
1143246.597,0
1143428.653,0
1143760.152,0
1143909.574,0
1144055.165,0
1144207.259,0
1144349.693,0
1144490.214,0
1144670.470,0
1144821.878,0
1144966.863,0
1145192.155,0
1145439.591,0
1145620.983,0
1146287.066,0
1146403.920,0
1146517.465,0
1146636.107,0
1146754.965,0
1146865.717,0
1147024.466,0
1147155.806,0
1147282.068,0
1147408.686,0
1147529.749,0
1147654.666,0
1147779.217,0
1147894.807,0
1148023.586,0
1148151.410,0
1148275.977,0
1148403.010,0
1148524.764,0
1148755.895,0
1148883.697,0
1149044.725,0
1149225.534,0
1149358.074,0
1149482.253,0
1149610.624,0
1149741.550,0
1149878.667,0
1150006.019,0
1150148.094,0
1150267.299,0
1150392.874,0
1150515.312,0
1150635.780,0
1150759.827,0
1150891.684,0
1151025.639,0
1151510.972,0
1151640.605,0
1151765.822,0
1151891.408,0
1152021.848,0
1152148.999,0
1152277.616,0
1152403.634,0
1152529.189,0
1152646.828,0
1152775.864,0
1152904.380,0
1153030.470,0
1153176.053,0
1153370.682,0
1153527.626,0
1153763.748,0
1153966.748,0
1154135.510,0
1154312.018,0
1154452.951,0
1154595.685,0
1154761.291,0
1154905.395,0
1155048.776,0
1155243.219,0
1155416.831,0
1155578.915,0
1155737.631,0
1155896.958,0
1156055.422,0
1156213.487,0
1156372.542,0
1156534.409,0
1156704.181,0
1156856.784,0
1157018.937,0
1157514.737,0
1157637.817,0
1157751.432,0
1157868.045,0
1158100.830,0
1158250.637,0
1158359.523,0
1158470.676,0
1158639.688,0
1158772.524,0
1158888.863,0
1159024.712,0
1159144.387,0
1159381.698,0
1159775.148,0
1159908.411,0
1160027.455,0
1160141.159,0
1160249.694,0
1160374.151,0
1160498.832,0
1160619.767,0
1160730.481,0
1160847.776,0
1160957.812,0
1161069.012,0
1161188.067,0
1161371.236,0
1161546.894,0
1161673.063,0
1161825.488,0
1161979.446,0
1162112.187,0
1162288.700,0
1162489.017,0
1162642.030,0
1163293.188,0
1163413.684,0
1163578.251,0
1163691.127,0
1163806.148,0
1163919.072,0
1164239.767,0
1164367.976,0
1164482.953,0
1164644.841,0
1164757.848,0
1164866.826,0
1164980.668,0
1165090.851,0
1165390.436,0
1165508.738,0
1165619.514,0
1165728.017,0
1165836.172,0
1165949.657,0
1166061.321,0
1166220.124,0
1166451.263,0
1166577.831,0
1166691.493,0
1166814.017,0
1166940.974,0
1167059.000,0
1167166.761,0
1167280.234,0
1167430.800,0
1167544.624,0
1167668.816,0
1167778.361,0
1167890.480,0
1168000.039,0
1168125.301,0
1168726.488,0
1168864.826,0
1168977.353,0
1169113.728,0
1169283.479,0
1169411.042,0
1169527.376,0
1169763.213,0
1169882.523,0
1170007.154,0
1170132.091,0
1170277.776,0
1170424.772,0
1170537.840,0
1170651.167,0
1170760.752,0
1170870.412,0
1170979.387,0
1171088.657,0
1171199.223,0
1171310.867,0
1171427.169,0
1171548.713,0
1171662.946,0
1171776.303,0
1171890.050,0
1172010.777,0
1172124.837,0
1172238.846,0
1172351.343,0
1172460.025,0
1172571.700,0
1172684.471,0
1172797.811,0
1172910.251,0
1173024.929,0
1173479.501,0
1173605.049,0
1173726.347,0
1173837.631,0
1173949.877,0
1174061.418,0
1174177.774,0
1174294.169,0
1174406.441,0
1174533.078,0
1174772.500,0
1174887.769,0
1175003.424,0
1175113.250,0
1175223.617,0
1175338.871,0
1175451.069,0
1175655.192,0
1175777.521,0
1175902.414,0
1176015.348,0
1176127.714,0
1176251.255,0
1176362.279,0
1176478.346,0
1176606.693,0
1176716.483,0
1176845.115,0
1177083.456,0
1178078.290,0
1178331.665,0
1178463.392,0
1178575.050,0
1178750.123,0
1178955.896,0
1179094.141,0
1179207.308,0
1179778.601,0
1179891.821,0
1180001.078,0
1180116.803,0
1180238.105,0
1180365.362,0
1180504.934,0
1180618.419,0
1180728.570,0
1180854.474,0
1180972.818,0
1181091.986,0
1181252.125,0
1181511.634,0
1181665.871,0
1181822.142,0
1181972.253,0
1182120.419,0
1182388.690,0
1182546.372,0
1182697.912,0
1182900.773,0
1183070.671,0
1183215.565,0
1183394.903,0
1183535.154,0
1183685.001,0
1183823.345,0
1183964.396,0
1184124.772,0
1184293.933,0
1184586.129,0
1184736.294,0
1184864.889,0
1184993.206,0
1185122.434,0
1185567.033,0
1185703.054,0
1185836.019,0
1185957.968,0
1186195.510,0
1186343.124,0
1186486.061,0
1186684.374,0
1186831.419,0
1186957.499,0
1187090.637,0
1187219.141,0
1187346.047,0
1187476.102,0
1187679.068,0
1187796.644,0
1187922.509,0
1188044.885,0
1188168.740,0
1188290.346,0
1188414.978,0
1188539.273,0
1188662.986,0
1188801.582,0
1188925.565,0
1189049.834,0
1189211.690,0
1189345.747,0
1189472.000,0
1189595.558,0
1189786.261,0
1189908.722,0
1190034.590,0
1190160.809,0
1190288.917,0
1190425.512,0
1190551.973,0
1190960.524,0
1191082.703,0
1191220.335,0
1191473.288,0
1191617.205,0
1191753.630,0
1191864.566,0
1191989.206,0
1192111.596,0
1192325.632,0
1192457.644,0
1192594.251,0
1192717.406,0
1192832.172,1
1192952.750,1
1193084.344,1
1193517.016,1
1193644.923,1
1193849.034,1
1194005.677,1
1194376.280,1
1194528.655,1
1194664.904,1
1194823.916,1
1194966.375,1
1195094.300,1
1195217.712,1
1195357.601,1
1195481.131,1
1195602.970,1
1195727.366,1
1195851.150,1
1195980.612,1
1196118.291,1
1196260.419,1
1196442.130,1
1196582.478,1
1197381.183,1
1197502.647,1
1197628.557,1
1197766.320,1
1197902.551,1
1198024.626,1
1198146.098,1
1198288.204,1
1198428.525,1
1198558.077,1
1198679.288,1
1198869.648,1
1199012.107,1
1199136.978,1
1199261.348,1
1199387.195,1
1199510.275,1
1199641.099,1
1199961.588,1
1200258.197,1
1200411.177,1
1200548.089,1
1200706.082,1
1200880.108,1
1201068.998,1
1201332.951,1
1201486.382,1
1201611.973,1
1201737.774,1
1201899.177,1
1202020.498,1
1202155.591,1
1202286.939,1
1202412.361,1
1202536.891,1
1202671.430,1
1203120.145,1
1203246.178,1
1203373.696,1
1203499.369,1
1203619.987,1
1203743.366,1
1203868.354,1
1203995.831,1
1204141.165,1
1204263.697,1
1204380.801,1
1204496.543,1
1204643.650,1
1204795.842,1
1204948.362,1
1205067.060,1
1205239.063,1
1205398.565,1
1205530.579,1
1205665.154,1
1205800.242,1
1205956.783,1
1206102.328,1
1206367.046,1
1206500.108,1
1206626.305,1
1206754.645,1
1206912.146,1
1207057.230,1
1207220.042,1
1207349.319,1
1207477.874,1
1207662.606,1
1207847.592,1
1208108.934,1
1208341.701,1
1208523.022,1
1208988.771,1
1209373.369,1
1209525.863,1
1209672.400,1
1209811.867,1
1209967.640,1
1210109.914,1
1210278.099,1
1210419.362,1
1210562.315,1
1210707.696,1
1210862.861,1
1211016.934,1
1211157.305,1
1211297.393,1
1211439.430,1
1211600.142,1
1211751.430,1
1211910.188,1
1212049.177,1
1212190.646,1
1212376.554,1
1212720.596,1
1212898.508,1
1213048.973,1
1213215.809,1
1213358.430,1
1213501.304,1
1213645.902,1
1213784.591,1
1213924.618,1
1214065.600,1
1214201.387,1
1214356.841,1
1214507.384,1
1214704.137,1
1215235.484,1
1215394.200,1
1215569.419,1
1215776.756,1
1215954.820,1
1216130.010,1
1216319.394,1
1216544.716,1
1216719.356,1
1216893.924,1
1217066.033,1
1217269.140,1
1217442.743,1
1217615.228,1
1217793.413,1
1217965.804,1
1218172.363,1
1218354.976,1
1218483.919,1
1218646.217,1
1218829.909,1
1218945.327,1
1219065.495,1
1219186.849,1
1219297.191,1
1219410.898,1
1219522.602,1
1219636.818,1
1219758.848,1
1219871.257,1
1219980.243,1
1220102.934,1
1220213.804,1
1220334.542,1
1220446.877,1
1220555.819,1
1220664.607,1
1221063.445,1
1221174.724,1
1221293.915,1
1221406.099,1
1221521.033,1
1221630.924,1
1221743.700,1
1221852.809,1
1221963.896,1
1222073.257,1
1222190.809,1
1222308.573,1
1222426.296,1
1222564.781,1
1222686.960,1
1222847.225,1
1222961.220,1
1223070.316,1
1223181.791,1
1223306.120,1
1223418.608,1
1223529.377,1
1223649.284,1
1223775.180,1
1223896.506,1
1224017.058,1
1224128.974,1
1224242.055,1
1224358.176,1
1224499.429,1
1224634.168,1
1224776.305,1
1224947.548,1
1225112.245,1
1225402.343,1
1225539.330,1
1226165.660,1
1226343.819,1
1226521.416,1
1226908.117,1
1227105.009,1
1227257.560,1
1227464.870,1
1227651.817,1
1227857.820,1
1228029.858,1
1228201.048,1
1228373.631,1
1228546.122,1
1228754.983,1
1228922.655,1
1229112.393,1
1229286.677,1
1229459.488,1
1229633.297,1
1229807.894,1
1230081.505,1
1230324.784,1
1230478.592,1
1230653.625,1
1230858.241,1
1231034.463,1
1231211.725,1
1231433.399,1
1231706.941,1
1231891.930,1
1232075.293,1
1232250.961,1
1232427.376,1
1232600.136,1
1232772.340,1
1232983.877,1
1233215.820,1
1233726.196,1
1233840.100,1
1233950.792,1
1234064.709,1
1234177.939,1
1234304.186,1
1234416.187,1
1234526.891,1
1234645.523,1
1234769.374,1
1234890.443,1
1235002.017,1
1235112.204,1
1235235.077,1
1235360.005,1
1235471.457,1
1235582.917,1
1235700.869,1
1235825.402,1
1235943.924,1
1236058.568,1
1236172.104,1
1236284.207,1
1236400.377,1
1236511.805,1
1236664.185,1
1236775.855,1
1236889.295,1
1237003.285,1
1237116.629,1
1237242.515,1
1237366.647,1
1237497.675,1
1237613.819,1
1237739.986,1
1237855.763,1
1237965.177,1
1238500.042,1
1238711.242,1
1238854.633,1
1238983.415,1
1239106.566,1
1239234.937,1
1239358.640,1
1239470.260,1
1239581.287,1
1239696.388,1
1239806.859,1
1239931.427,1
1240051.226,1
1240164.093,1
1240277.788,1
1240390.645,1
1240501.403,1
1240610.769,1
1240723.299,1
1240833.487,1
1240943.468,1
1241054.544,1
1241178.577,1
1241373.968,1
1241528.402,1
1241664.641,1
1241775.222,1
1241899.903,1
1242025.632,1
1242173.295,1
1242400.959,1
1242543.523,1
1242666.654,1
1242776.861,1
1242899.934,1
1243080.353,1
1243605.940,1
1243713.995,1
1243836.747,1
1243947.452,1
1244067.387,1
1244181.680,1
1244307.180,1
1244417.485,1
1244541.635,1
1244792.099,1
1245007.305,1
1245313.941,1
1245467.086,1
1245609.795,1
1245742.591,1
1245877.322,1
1246000.450,1
1246121.079,1
1246301.169,1
1246471.264,1
1246612.075,1
1246753.844,1
1246927.692,1
1247109.422,1
1247335.346,1
1247534.204,1
1247733.929,1
1247906.018,1
1248067.362,1
1248195.058,1
1248601.738,1
1248758.447,1
1248984.430,1
1249161.311,1
1249360.214,1
1249506.376,1
1249651.087,1
1250133.786,1
1250317.905,1
1250459.028,1
1250598.889,1
1250740.545,1
1250930.566,1
1251080.305,1
1251269.278,1
1251460.072,1
1251654.326,1
1251827.110,1
1251980.713,1
1252176.364,1
1252344.540,1
1252500.008,1
1252714.115,1
1252902.613,1
1253041.480,1
1253261.298,1
1253429.298,1
1253611.143,1
1253825.657,1
1253974.218,1
1254134.801,1
1254296.462,1
1254450.761,1
1254603.224,1
1254755.541,1
1254922.512,1
1255118.375,1
1255260.959,1
1255400.975,1
1255596.815,1
1255737.718,1
1255879.607,1
1256099.056,1
1256571.071,1
1256712.469,1
1256872.822,1
1257033.636,1
1257205.243,1
1257331.848,1
1257491.851,1
1257632.499,1
1257830.670,1
1257976.332,1
1258117.021,1
1258306.246,1
1258448.677,1
1258588.197,1
1258785.961,1
1258924.559,1
1259063.830,1
1259216.643,1
1259378.988,1
1259506.436,1
1259647.909,1
1260002.371,1
1260165.749,1
1260352.828,1
1260514.803,1
1260668.603,1
1260831.556,1
1261060.026,1
1261409.895,1
1261642.399,1
1261794.910,1
1261980.954,1
1262198.607,1
1262408.365,1
1262562.440,1
1262705.377,1
1262898.622,1
1263428.976,1
1263543.521,1
1263666.937,1
1263788.022,1
1263904.077,1
1264018.408,1
1264143.427,1
1264257.236,1
1264372.639,1
1264487.183,1
1264646.775,1
1264765.161,1
1264883.115,1
1265094.532,1
1265310.559,1
1265561.879,1
1265729.291,1
1265894.421,1
1266055.971,1
1266255.684,1
1266407.763,1
1266562.542,1
1266747.417,1
1266897.079,1
1267079.454,1
1267236.392,1
1267378.783,1
1267521.842,1
1267681.892,1
1267844.215,1
1267981.080,1
1268122.676,1
1268276.876,1
1268430.078,1
1268593.434,1
1268779.232,1
1269514.207,1
1269643.348,1
1269768.892,1
1269890.966,1
1270015.351,1
1270161.139,1
1270288.192,1
1270408.468,1
1270534.485,1
1270657.279,1
1270783.057,1
1270899.268,1
1271024.071,1
1271140.788,1
1271265.205,1
1271386.641,1
1271522.741,1
1271719.462,1
1271876.347,1
1272063.778,1
1272211.887,1
1272348.760,1
1272475.709,1
1272596.496,1
1272717.816,1
1272838.953,1
1272977.473,1
1273103.465,1
1273237.706,1
1273365.373,1
1273488.600,1
1273624.044,1
1273755.499,1
1273887.481,1
1274013.895,1
1274213.455,1
1274421.765,1
1275022.871,1
1275170.952,0
1275329.262,0
1275479.710,0
1275887.111,0
1276057.668,0
1276237.686,0
1276391.917,0
1276544.992,0
1276767.281,0
1276913.876,0
1277076.089,0
1277309.592,0
1277456.580,0
1277814.731,0
1277962.058,0
1278118.041,0
1278276.896,0
1278437.665,0
1278592.971,0
1278753.449,0
1278901.846,0
1279054.975,0
1279197.847,0
1279359.340,0
1279506.274,0
1279647.769,0
1279799.776,0
1279940.594,0
1280081.470,0
1280219.891,0
1280360.733,0
1280521.668,0
1280662.364,0
1280815.343,0
1280961.234,0
1281140.998,0
1281848.349,0
1281986.449,0
1282098.217,0
1282223.686,0
1282339.160,0
1282450.751,0
1282562.835,0
1282751.245,0
1282861.512,0
1282970.164,0
1283080.301,0
1283194.260,0
1283320.773,0
1283436.957,0
1283547.164,0
1283668.043,0
1283777.756,0
1283887.225,0
1284006.555,0
1284116.891,0
1284226.714,0
1284338.315,0
1284457.978,0
1284577.763,0
1284726.565,0
1284841.302,0
1284949.849,0
1285078.898,0
1285193.337,0
1285306.223,0
1285415.595,0
1285538.081,0
1285647.159,0
1285756.364,0
1285868.181,0
1285979.554,0
1286445.415,0
1286558.496,0
1286667.904,0
1286792.692,0
1286914.586,0
1287027.071,0
1287135.524,0
1287249.080,0
1287373.261,0
1287483.806,0
1287631.802,0
1287743.838,0
1287855.078,0
1287967.707,0
1288089.543,0
1288200.133,0
1288316.413,0
1288426.828,0
1288536.694,0
1288742.995,0
1288905.390,0
1289048.584,0
1289216.233,0
1289351.422,0
1289473.519,0
1289599.002,0
1289720.245,0
1289846.086,0
1290050.318,0
1290174.155,0
1290291.196,0
1290407.281,0
1290529.223,0
1290645.535,0
1290769.272,0
1290904.200,0
1291077.126,0
1291713.186,0
1291860.715,0
1292154.388,0
1292373.986,0
1292866.878,0
1293086.902,0
1293385.562,0
1293520.806,0
1293645.672,0
1293778.113,0
1293899.613,0
1294029.396,0
1294158.201,0
1294291.541,0
1294413.807,0
1294532.284,0
1294655.272,0
1294779.414,0
1294925.122,0
1295061.870,0
1295189.087,0
1295325.476,0
1295482.761,0
1295712.222,0
1296142.643,0
1296358.481,0
1296492.186,0
1296615.753,0
1296748.322,0
1296886.364,0
1297019.042,0
1297138.934,0
1297359.052,0
1297486.524,0
1297610.813,0
1297748.610,0
1298205.701,0
1298342.011,0
1298473.159,0
1298587.425,0
1298752.907,0
1298879.541,0
1299036.964,0
1299169.390,0
1299303.250,0
1299434.997,0
1299557.727,0
1299680.123,0
1299812.414,0
1299932.524,0
1300048.286,0
1300179.610,0
1300310.046,0
1300440.426,0
1300562.540,0
1300683.775,0
1300797.336,0
1300926.448,0
1301057.897,0
1301211.936,0
1301346.248,0
1301476.944,0
1301610.121,0
1301733.811,0
1301866.029,0
1301987.279,0
1302122.474,0
1302241.221,0
1302367.574,0
1302504.144,0
1302629.949,0
1302765.972,0
1302897.104,0
1303312.316,0
1303445.922,0
1303578.736,0
1303697.772,0
1303830.061,0
1303991.145,0
1304125.012,0
1304249.001,0
1304379.622,0
1304501.955,0
1304633.636,0
1304758.001,0
1304879.549,0
1304992.745,0
1305110.752,0
1305407.544,0
1305522.627,0
1305645.849,0
1305757.754,0
1305877.507,0
1305988.398,0
1306111.355,0
1306512.377,0
1306667.977,0
1306800.699,0
1306931.795,0
1307049.311,0
1307180.829,0
1307311.786,0
1307443.206,0
1307576.045,0
1307708.615,0
1307910.459,0
1308121.437,0
1308250.190,0
1308359.529,0
1308864.538,0
1309007.494,0
1309159.434,0
1309311.892,0
1309627.126,0
1309852.768,0
1310049.564,0
1310210.254,0
1310625.058,0
1310769.468,0
1310898.655,0
1311024.900,0
1311152.230,0
1311283.803,0
1311434.541,0
1311577.976,0
1311716.419,0
1311841.557,0
1311966.659,0
1312090.503,0
1312216.908,0
1312332.209,0
1312458.153,0
1312577.339,0
1312700.768,0
1312822.819,0
1312939.839,0
1313064.539,0
1313229.851,0
1313353.684,0
1313485.774,0
1313611.051,0
1313735.990,0
1313862.092,0
1313982.538,0
1314105.833,0
1314295.372,0
1314778.386,0
1314974.775,0
1315134.450,0
1315332.039,0
1315527.427,0
1315721.969,0
1315866.194,0
1316060.157,0
1316262.616,0
1316423.537,0
1316615.954,0
1316758.495,0
1316899.595,0
1317053.000,0
1317268.534,0
1317432.537,0
1317579.161,0
1317739.641,0
1317898.446,0
1318053.062,0
1318206.164,0
1318358.743,0
1318513.976,0
1318665.556,0
1318846.274,0
1318998.812,0
1319137.158,0
1319277.098,0
1319407.755,0
1319563.956,0
1319703.256,0
1319841.870,0
1319995.826,0
1320136.338,0
1320278.494,0
1320407.099,0
1320559.159,0
1320973.532,0
1321087.130,0
1321196.259,0
1321317.219,0
1321440.315,0
1321567.291,0
1321682.770,0
1321797.711,0
1321915.192,0
1322029.952,0
1322157.331,0
1322269.224,0
1322380.210,0
1322488.409,0
1322608.720,0
1322716.897,0
1322873.689,0
1322987.961,0
1323097.417,0
1323222.520,0
1323345.594,0
1323461.501,0
1323583.416,0
1323704.892,0
