timestamp_us,wall_us,gpu_us
29724112.259,3376.978,3253.248
29727491.690,3630.168,3349.184
29731123.568,3661.729,3384.288
29734786.944,3601.757,3252.224
29738401.339,3371.621,3248.128
29741780.431,3477.670,3288.064
29745261.422,3736.043,3429.376
29749000.493,3423.134,3260.320
29752432.099,3464.945,3273.536
29755899.692,3339.072,3162.112
29759249.391,3304.267,3175.424
29762563.228,3460.805,3207.168
29767007.191,3468.032,3329.088
29770480.825,3583.192,3274.752
29774066.757,3445.535,3196.928
29777521.498,3466.528,3221.504
29780995.153,3529.630,3293.120
29784539.240,3414.540,3256.192
29787956.733,3247.165,3188.704
29791206.556,3262.341,3165.184
29794473.283,3476.090,3315.712
29797964.577,3330.560,3177.248
29801302.170,3341.994,3227.648
29804648.944,3501.510,3305.472
29808154.931,3302.505,3240.960
29811460.971,3411.712,3288.064
29814885.684,3422.962,3238.912
29818320.629,3409.794,3295.168
29822335.205,3390.635,3248.864
29825732.654,3308.404,3198.848
29829055.428,3472.159,3380.128
29832532.689,3421.680,3319.808
29835956.144,3305.212,3244.832
29839262.867,3310.259,3220.480
29842576.031,3373.408,3230.720
29845952.920,3249.284,3136.448
29849203.894,3431.223,3271.680
29852637.076,3420.550,3268.608
29856059.148,3435.065,3185.760
29859509.849,4799.546,3213.312
29864335.385,3636.415,3362.816
29867998.526,3655.235,3306.496
29871680.883,3422.986,3269.472
29875130.133,3824.057,3503.104
29878977.532,3559.037,3421.184
29883233.801,3398.339,3253.248
29886652.217,3410.239,3287.040
29890079.734,3362.448,3224.448
29893471.269,3714.876,3443.712
29897208.730,3559.931,3428.352
29900792.130,3443.058,3307.392
29904252.402,3447.078,3293.184
29907722.213,3644.260,3293.184
29911387.142,3565.618,3282.816
29914974.900,3736.411,3607.552
29918737.744,3398.424,3235.552
29922150.528,3245.242,3111.936
29925409.507,3365.793,3124.224
29928799.342,3589.969,3389.440
29932431.129,3730.580,3380.224
29936218.816,3621.918,3282.944
29942044.367,3561.292,3249.152
29945647.749,4119.438,3379.200
29950368.016,3697.350,3435.456
29954093.832,3436.251,3271.680
29957551.000,3429.294,3303.424
29960985.593,3435.596,3258.368
29964440.973,3529.066,3293.184
29967975.002,3558.931,3351.552
29971541.363,3489.556,3432.448
29975047.325,3430.144,3250.976
29978499.482,3441.351,3286.016
29981957.278,3461.409,3352.576
29985421.690,3460.071,3277.824
29988883.787,3418.005,3304.448
29992303.513,3363.609,3239.936
29995671.048,3467.018,3345.408
29999141.222,3442.592,3256.320
30003052.442,3386.331,3310.592
30006443.114,3374.544,3222.528
30009831.354,3376.104,3278.752
30013217.918,3462.312,3320.576
30016685.816,3362.675,3239.936
30020053.924,3387.603,3233.792
30023445.369,3632.687,3462.144
30027091.962,3402.773,3330.048
30030499.331,3507.377,3350.368
30034009.277,3471.688,3325.952
30037483.503,3381.416,3237.888
30040876.683,3360.115,3146.528
30044252.761,3449.745,3360.768
30047715.678,3388.585,3247.104
30051108.545,3640.737,3371.776
30054763.833,3491.815,3280.896
30058883.034,3304.076,3223.552
30062190.050,3540.853,3419.072
30065732.514,3335.791,3269.632
30069069.946,3322.519,3181.568
30072407.126,3311.422,3240.960
30075725.198,3387.775,3250.176
30079116.941,3295.405,3248.128
30082418.604,3579.953,3410.720
30086008.839,3248.240,3176.480
30089272.904,3408.235,3238.912
30092688.071,3465.047,3305.472
30096155.741,3416.469,3363.840
30099574.183,3458.330,3369.984
30103039.404,3437.154,3306.496
30106479.365,3415.065,3282.944
30109896.576,3496.900,3336.192
30113398.214,3544.004,3363.552
30117428.183,3403.442,3331.072
30120837.552,3497.137,3215.360
30124344.483,3388.255,3298.112
30127739.618,3387.298,3344.384
30131147.638,3430.360,3373.056
30134595.165,3536.519,3380.032
30138134.639,3514.993,3255.296
30141657.254,3441.573,3255.296
30145110.390,3598.428,3392.224
30148723.499,3599.430,3467.040
30152341.887,4246.077,4151.200
30156606.058,3544.470,3294.112
30160154.095,3437.795,3332.096
30163601.106,3440.485,3341.312
30167046.666,3486.353,3276.480
30170536.807,3468.617,3173.376
30174808.579,3310.115,3181.568
30178123.574,3358.906,3243.712
30181495.445,3464.368,3331.872
30184962.528,3472.287,3215.328
30188436.577,3363.716,3252.224
30191810.639,3308.843,3138.560
30195128.541,3539.619,3281.952
30198672.258,3400.711,3343.360
30202076.448,3341.822,3267.360
30205421.337,3341.472,3286.016
30208775.783,3333.723,3261.376
30212121.260,3465.264,3381.248
30215591.128,3348.279,3259.392
30218951.673,3425.063,3317.760
30222380.017,3353.944,3236.864
30225739.858,3374.822,3265.504
30229125.109,3307.949,3227.680
30233295.283,3379.082,3221.504
30236678.092,3285.920,3156.992
30239968.070,3371.827,3204.896
30243342.679,3425.428,3341.312
30246769.887,3410.758,3286.016
30250183.598,3578.224,3377.152
30253764.656,3449.562,3272.672
30257228.664,3584.128,3309.312
30260816.937,3671.530,3374.208
30264491.389,3531.971,3296.256
30268033.896,3552.769,3296.256
30271609.222,3509.492,3253.248
30275132.256,3369.514,3206.144
30278505.233,3491.790,3372.032
30282006.582,3319.930,3221.312
30285337.422,3455.654,3293.184
30290706.083,3601.713,3291.008
30294322.279,3653.466,3440.640
30297983.198,3523.851,3326.976
30301584.157,3375.972,3242.880
30304969.147,3591.743,3201.024
30308571.167,3396.440,3222.528
30311970.107,3450.278,3323.904
30315425.507,3412.230,3199.840
30318842.223,3444.717,3286.752
30322288.884,3382.577,3248.256
30325672.903,3470.951,3199.776
30329145.332,3532.527,3344.384
30332696.714,3521.832,3354.624
30336235.142,3519.869,3358.400
30339763.868,3440.947,3261.376
30343243.902,3563.060,3360.768
30346816.921,3537.627,3367.040
30350706.031,3422.329,3316.736
30354133.960,3326.356,3257.344
30357465.076,3322.398,3233.728
30360790.325,3328.892,3282.944
30364134.820,3353.814,3275.776
30367491.336,3484.584,3283.872
30370978.109,3265.078,3195.648
30374245.938,3492.901,3213.312
30377742.021,3605.814,3303.424
30381357.923,3438.315,3307.552
30384800.808,3237.369,3194.880
30388047.176,3497.022,3273.728
30391551.585,3460.864,3237.888
30395021.825,3448.381,3310.592
30398476.041,3432.441,3335.232
30401920.672,3217.778,3144.608
30405628.618,3332.479,3197.952
30408975.882,3398.471,3302.304
30412381.811,3536.764,3412.992
30415936.058,3443.893,3361.696
30419383.311,3514.612,3262.464
30422911.459,3374.020,3246.080
30426296.448,3567.138,3333.120
30429874.864,3359.406,3209.216
30433246.584,3331.245,3241.696
30436580.811,3343.291,3281.920
30439928.276,3393.136,3238.912
30443323.536,3350.884,3229.696
30446675.885,3385.296,3300.352
30450062.812,3419.920,3264.512
30453486.254,3360.804,3258.368
30456848.707,3348.284,3264.352
30460198.403,3373.255,3320.832
30464408.237,3343.043,3281.920
30467755.102,3371.946,3283.776
30471160.227,3368.224,3305.472
30474536.781,3312.623,3217.408
30477854.631,3545.815,3358.720
30481410.038,3535.609,3272.704
30484959.301,3526.534,3336.192
30488495.061,3489.381,3267.584
30491987.170,3470.047,3231.616
30495459.932,3541.715,3217.408
30499012.053,3439.920,3254.272
30502463.948,3571.088,3276.672
30506039.606,3482.115,3293.184
30509524.513,3471.919,3314.688
30512998.627,3554.827,3383.296
30516561.110,3387.875,3310.592
30520829.946,3605.450,3283.968
30524445.316,3412.521,3217.280
30527864.978,3655.191,3374.080
30531533.244,3545.185,3381.248
30535082.239,3537.453,3303.328
30538633.227,3647.747,3249.024
30542295.230,3407.890,3269.632
30545714.414,3533.654,3364.864
30549253.560,3507.666,3360.768
30552771.451,3578.076,3356.672
30556358.275,3532.106,3262.464
30559900.151,3454.979,3326.976
30563369.526,3430.503,3322.880
30566809.302,3667.807,3324.928
30570480.732,3499.638,3161.088
30573983.046,3472.398,3159.968
30577458.955,3675.425,3380.224
30582053.886,3477.342,3301.376
30585539.325,3422.458,3223.552
30588964.777,3402.951,3184.640
30592377.710,3394.260,3247.104
30595775.379,3339.216,3297.280
30599125.851,3604.335,3415.040
30602733.242,3481.863,3272.704
30606223.396,3514.787,3302.400
30609742.533,3633.239,3358.720
30613380.883,3515.814,3334.144
30616904.655,3415.048,3257.216
30620326.598,3356.359,3244.032
30623694.343,3386.183,3122.176
30627086.609,3391.632,3169.376
30630480.614,3508.485,3309.568
30633991.227,3344.830,3209.216
30638325.562,3356.815,3232.704
30641688.945,3352.706,3264.512
30645047.911,3430.571,3362.720
30648482.195,3515.513,3395.584
30652010.330,3563.659,3317.760
30655590.978,3501.656,3294.112
30659108.747,3623.684,3365.888
30662749.056,3487.888,3308.544
30666245.251,3542.822,3387.168
30669791.553,3335.651,3292.896
30673136.007,3371.769,3243.008
30676515.877,3576.173,3252.224
30680094.591,3514.522,3238.912
30683625.277,4296.202,4156.416
30687924.880,3326.507,3207.168
30691253.006,3417.240,3184.640
30694672.772,3515.060,3265.536
30698998.762,3461.125,3261.440
30702471.016,3448.727,3299.328
30705923.907,3401.954,3239.936
30709328.240,3474.960,3250.208
30712823.695,3336.851,3156.960
30716174.346,3418.409,3328.000
30719597.408,3590.204,3329.024
30723201.146,3415.932,3297.248
30726622.129,3669.628,3356.672
30730306.604,3471.362,3318.784
30733792.798,3682.154,3311.520
30737496.610,3425.945,3311.616
30740925.811,3510.019,3266.560
30744442.509,3526.511,3340.256
30747971.150,3569.247,3236.544
30751550.067,3533.435,3358.720
30755752.763,3372.937,3226.624
30759215.204,3311.076,3180.544
30762531.982,3458.468,3344.384
30765995.850,3431.852,3382.272
30769436.329,3420.220,3306.496
30772868.502,3455.649,3273.728
30776337.933,3432.960,3319.840
30779775.914,3554.376,3338.208
30783335.927,3703.157,3348.480
30787048.600,3596.656,3278.848
30790656.300,3527.477,3257.344
30794195.710,3509.902,3329.024
30797708.482,3415.408,3229.472
30801125.680,3455.175,3263.488
30804583.038,3435.887,3292.160
30808023.085,3509.702,3255.072
30811541.551,3488.553,3437.504
30815742.139,3504.285,3346.336
30819255.905,3323.296,3165.056
30822585.211,3494.026,3283.968
30826089.162,3391.323,3278.848
30829482.927,3296.199,3141.632
30832785.340,3563.578,3266.336
30836381.125,3390.600,3215.360
30839775.131,3466.230,3294.240
30843243.526,3415.407,3300.384
30846660.428,3437.538,3243.008
30850109.459,3380.827,3313.632
30853503.184,3406.650,3311.552
30856912.137,3463.134,3313.664
30860379.005,3443.378,3370.720
30863825.347,3511.751,3308.544
30867351.563,3280.029,3201.024
30871394.198,3182.745,3090.432
30874583.187,3288.517,3173.344
30877873.790,3428.749,3275.520
30881315.272,3485.558,3225.600
30884814.399,3394.750,3219.456
30888212.051,3427.344,3235.840
30891649.549,3435.555,3172.352
30895089.151,3517.039,3262.464
30898614.368,3412.056,3215.360
30902030.805,3388.023,3157.984
30905430.278,3502.343,3262.464
30908936.407,3408.709,3282.944
30912349.557,3544.438,3429.376
30915903.689,3496.911,3332.096
30919403.400,3332.561,3210.144
30922748.775,3366.211,3252.992
30926119.344,3553.016,3307.520
30930434.972,3360.436,3232.768
30933800.922,3439.365,3194.880
30937252.096,3370.746,3287.968
30940628.072,3461.431,3288.864
30944102.441,3490.813,3320.832
30947603.242,3660.287,3392.512
30951266.905,3506.061,3371.008
30954775.962,3451.078,3307.520
30958235.563,3488.139,3255.296
30961741.570,3572.900,3345.408
30965321.313,3457.714,3340.352
30968782.278,3466.298,3312.640
30972259.970,3442.044,3278.848
30975713.045,3344.325,3279.872
30979066.909,3423.340,3306.656
30982494.641,3426.600,3274.752
30986586.242,3376.826,3249.152
30989971.287,3536.777,3324.928
30993510.781,3560.498,3374.080
30997084.441,3499.699,3346.432
31000595.626,3463.915,3388.416
31004074.560,3584.683,3347.264
31007662.039,3485.027,3253.248
31011149.032,3525.810,3303.424
31014684.490,3383.334,3321.760
31018079.038,3476.409,3314.688
31021567.785,3422.933,3274.752
31024997.069,3363.446,3260.416
31028366.535,3517.153,3427.296
31031886.376,3358.971,3312.640
31035259.265,3331.755,3187.712
31038601.448,3429.134,3243.008
31042034.576,3425.739,3121.152
31046177.527,3441.690,3256.288
31049631.443,3440.642,3290.112
31053077.798,3476.260,3306.496
31056565.151,3361.384,3257.344
31059928.784,3397.933,3310.592
31063355.873,3619.624,3503.104
31066989.073,3497.809,3336.864
31070490.804,3457.233,3330.048
31073951.220,3392.312,3233.792
31077345.522,3535.584,3325.792
31080893.006,3434.590,3303.424
31084336.247,3497.253,3289.088
31087844.411,3493.171,3267.616
31091345.788,3473.449,3220.352
31094842.910,3363.406,3286.016
31098218.230,3536.541,3359.744
31102546.320,3412.271,3295.008
31105982.206,3388.493,3227.648
31109374.114,3470.277,3283.872
31112857.991,3382.093,3168.256
31116244.606,3363.296,3277.824
31119610.770,3544.166,3208.192
31123157.109,3441.573,3257.344
31126626.288,3522.707,3365.728
31130152.407,3626.437,3303.424
31133780.783,3571.159,3341.312
31137353.445,3445.326,3262.464
31140813.028,3394.928,3262.464
31144224.690,3468.361,3376.128
31147698.059,3463.855,3228.672
31151165.398,3589.171,3337.952
31154759.516,3373.563,3253.248
31158137.097,3546.437,3294.208
31164158.661,3472.318,3352.576
31167635.479,3584.332,3351.552
31171226.134,3378.263,3288.064
31174608.363,3292.321,3250.944
31177910.902,3517.267,3346.240
31181434.580,3527.986,3226.624
31184984.757,3465.952,3336.192
31188459.845,3472.376,3294.208
31191948.024,3460.095,3221.504
31195419.217,3408.265,3349.504
31198835.680,3603.598,3349.504
31202452.314,3492.723,3306.496
31205955.598,3386.183,3299.328
31209345.172,3414.215,3374.080
31212773.020,3777.220,3564.544
31216564.201,4420.393,4197.376
31221579.512,3373.960,3258.368
31224961.101,3411.138,3223.552
31228376.156,3491.620,3325.952
31231882.507,3450.077,3313.664
31235338.288,3381.197,3247.968
31238723.161,3347.734,3232.768
31242074.109,3385.566,3197.952
31245470.627,3364.765,3273.472
31248838.843,3404.765,3253.248
31252254.766,3238.376,3145.504
31255496.350,3604.304,3180.544
31259111.131,3479.012,3404.800
31262606.464,3461.417,3337.184
31266073.560,3481.008,3353.600
31269557.194,3384.115,3267.584
31272953.556,3457.244,3222.528
31276424.841,3491.095,3293.184
31280374.880,3440.681,3291.136
31283821.949,3444.182,3272.384
31287268.942,3529.102,3284.992
31290804.686,3301.648,3160.064
31294126.833,3560.687,3246.880
31297692.007,3510.796,3201.920
31301204.769,3526.922,3204.096
31304733.772,3412.886,3174.336
31308153.357,3369.010,3153.920
31311524.821,3621.711,3263.488
31315148.220,3538.007,3305.472
31318689.104,3430.495,3311.616
31322126.488,3488.467,3247.040
31325617.820,3478.258,3263.488
31329110.369,3541.547,3338.176
31332665.943,3339.693,3256.320
31336663.128,3400.193,3291.136
31340072.860,3472.807,3256.320
31343560.294,3640.918,3540.992
31347204.424,3328.023,3223.360
31350534.963,3414.935,3238.912
31353965.484,3328.622,3240.704
31357302.477,3548.390,3203.808
31360857.949,3543.378,3266.560
31364407.004,3539.250,3326.976
31367959.638,3408.817,3257.344
31371379.760,3531.963,3205.120
31374916.321,3673.895,3300.064
31378593.187,3661.113,3410.944
31382260.083,3402.513,3303.424
31385667.991,3367.820,3190.784
31389049.493,3528.630,3282.912
31392592.385,3421.051,3331.776
31396823.531,3397.044,3233.792
31400232.583,3448.412,3351.552
31403685.803,3383.435,3298.304
31407079.100,3459.006,3144.704
31410545.709,3472.584,3326.976
31414033.412,3387.584,3224.576
31417425.935,3395.181,3177.472
31420825.065,3405.678,3224.512
31424233.436,3398.422,3288.064
31427633.508,3722.930,3399.680
31431371.531,3370.060,3280.704
31434754.385,3561.571,3304.448
31438323.341,3445.695,3280.864
31441772.209,3448.277,3291.136
31445226.013,3455.920,3382.144
31448683.460,3477.170,3309.568
31452835.895,3359.405,3246.080
31456202.023,3216.236,3136.288
31459420.445,3366.903,3211.264
31462789.155,3521.322,3323.904
31466311.944,3381.290,3274.752
31469694.685,3376.862,3253.248
31473072.877,3396.841,3241.920
31476484.993,3458.683,3332.096
31479949.442,3428.612,3324.928
31483384.911,3442.471,3226.496
31486833.052,3426.835,3204.128
31490270.581,3388.497,3202.048
31493664.506,3417.745,3204.032
31497085.365,3431.997,3237.792
31500519.728,3420.549,3245.056
31503942.113,3554.161,3319.808
31507508.834,3496.442,3268.608
31512078.421,3782.612,3419.136
31515874.989,3401.775,3328.032
31519279.569,3502.719,3361.600
31522787.637,3474.220,3257.344
31526263.848,3350.750,3194.880
31529626.319,3395.647,3286.016
31533026.419,3682.352,3396.608
31536719.976,3514.796,3316.672
31540239.402,3386.433,3231.744
31543628.687,3353.988,3277.536
31546984.395,3371.267,3223.552
31550357.188,3416.013,3311.424
31553788.138,3463.927,3282.880
31557254.562,3332.609,3204.096
31560588.668,3422.186,3297.280
31564012.390,3444.669,3266.432
31567470.846,3278.492,3214.336
31571447.416,3400.928,3313.664
31574853.037,3406.204,3302.400
31578265.980,3454.086,3352.576
31581726.573,3440.065,3273.728
31585172.276,3529.623,3315.712
31588709.815,3319.470,3265.504
31592036.221,3506.702,3253.248
31595546.418,3398.623,3225.440
31598950.547,3495.719,3308.544
31602448.501,3472.530,3281.920
31605924.226,3303.757,3182.432
31609236.858,3376.927,3268.608
31612626.309,3455.037,3295.264
31616090.040,3604.703,3336.192
31619696.814,3430.344,3192.832
31623129.750,3401.381,3224.640
31627494.893,3460.022,3294.208
31630993.731,3556.193,3347.456
31634566.290,3522.935,3279.648
31638093.557,3600.462,3293.120
31641695.840,3522.932,3275.616
31645232.978,3594.723,3400.704
31648830.229,3518.553,3337.216
31652359.916,3442.602,3359.872
31655811.542,3403.684,3282.944
31659223.818,3348.256,3253.056
31662584.571,3460.231,3341.312
31666054.249,3355.766,3241.984
31669413.486,3460.998,3276.800
31672879.355,3364.380,3231.744
31676247.498,3316.885,3238.912
31679566.580,3431.777,3183.616
31683000.268,3448.706,3300.352
31687184.714,3381.481,3208.192
31690580.047,3295.381,3150.848
31693882.071,3418.145,3218.112
31697302.390,3545.296,3321.856
31700849.850,3743.630,3375.104
31704601.054,3431.623,3289.088
31708043.961,3549.229,3235.840
31711602.554,3482.205,3286.016
31715095.850,3464.308,3368.960
31718564.063,3353.782,3225.600
31721934.358,3370.709,3258.336
31725308.799,3192.360,3152.768
31728509.632,3633.467,3377.152
31732148.415,3485.695,3293.184
31735647.848,3582.755,3283.680
31739233.205,3271.840,3154.944
31743076.892,3558.112,3364.864
31746639.261,3435.693,3259.232
31750105.833,4596.009,4439.808
31754728.403,3445.524,3253.248
31758185.124,3325.890,3232.768
31761514.865,3342.648,3287.840
31764868.265,3583.205,3341.984
31768460.364,3502.259,3378.176
31771965.900,3333.052,3259.392
31775303.063,3480.145,3222.528
31778785.685,3477.800,3408.896
31782278.070,3427.627,3279.872
31785710.199,3586.300,3362.688
31789298.642,3341.675,3220.480
31792641.835,3378.829,3192.832
31796022.010,3416.565,3186.688
31799455.012,3473.517,3224.384
31803591.333,3441.951,3308.544
31807036.953,3537.819,3319.616
31810578.071,3663.427,3365.696
31814253.808,3552.349,3303.424
31817808.725,3395.910,3171.136
31821206.444,3330.333,3155.968
31824539.699,3378.181,3174.400
31827929.878,3517.129,3377.216
31831462.532,3503.780,3259.264
31834980.983,3504.335,3346.272
31838489.085,3508.237,3282.816
31842001.802,3441.431,3320.800
31845447.898,3561.140,3349.504
31849017.512,3522.180,3344.384
31852543.843,3463.708,3293.184
31856011.012,3632.072,3265.536
31860066.324,3532.195,3334.144
31863604.584,3382.124,3240.960
31866989.464,3506.765,3326.976
31870498.119,3330.646,3241.984
31873857.753,3266.636,3136.512
31877140.332,3346.483,3241.888
31880495.054,3350.445,3206.144
31883847.486,3481.844,3229.472
31887330.743,3430.818,3234.784
31890775.081,3362.591,3116.032
31894151.212,3277.499,3184.480
31897438.518,3446.394,3281.632
31900893.508,3592.134,3290.112
31904492.866,3435.771,3328.000
31907931.250,3456.623,3265.536
31911389.968,3751.631,3397.632
31915154.373,3431.438,3221.504
31919435.901,3464.441,3339.264
31922906.165,3424.129,3216.384
31926338.216,3732.105,3355.648
31930072.528,3650.596,3353.600
31933736.875,3482.825,3330.048
31937224.095,3416.190,3302.400
31940642.249,3453.661,3226.624
31944097.442,3595.956,3391.264
31947695.080,3551.053,3383.296
31951255.852,3552.336,3270.464
31954810.500,3407.484,3302.400
31958219.878,3502.849,3299.328
31961724.295,3484.610,3355.392
31965213.857,3628.974,3387.168
31968845.412,3556.686,3288.960
31972403.973,3323.389,3239.936
31976360.730,3297.727,3237.888
31979666.762,3449.734,3346.432
31983121.056,3535.700,3378.176
31986671.204,3499.687,3342.336
31990182.322,3324.646,3237.888
31993520.280,3415.485,3334.944
31996943.496,3399.752,3314.496
32000350.358,3346.260,3229.696
32003700.256,3467.632,3346.368
32007171.269,3506.855,3317.504
32010692.469,3497.488,3384.320
32014206.600,3673.477,3333.120
32017899.600,3450.697,3330.048
32021369.513,3443.386,3266.560
32024842.608,3373.695,3241.984
32028238.799,3609.209,3445.760
32031869.920,3355.219,3232.768
32035843.689,3402.589,3287.040
32039260.891,3247.542,3151.872
32042523.558,3302.727,3174.304
32045834.001,3354.601,3260.128
32049191.443,3462.926,3277.824
32052658.152,3420.073,3244.032
32056090.796,3357.388,3221.504
32059465.210,3417.802,3307.424
32062898.915,3365.191,3247.104
32066278.063,3299.966,3220.448
32069580.527,3420.399,3257.344
32073014.832,3380.289,3249.152
32076408.130,3414.028,3351.328
32079825.314,3481.496,3372.032
32083309.930,3495.270,3302.400
32086809.408,3433.719,3294.208
32090888.020,3430.059,3262.432
32094323.774,3489.705,3399.552
32097815.598,3422.225,3269.632
32101239.377,3371.554,3266.560
32104614.675,3435.804,3312.640
32108052.720,3389.339,3281.920
32111443.501,3410.399,3298.304
32114855.423,3429.787,3369.888
32118297.759,3476.238,3358.720
32121778.121,3393.448,3219.456
32125173.677,3522.514,3292.160
32128713.201,3491.672,3350.368
32132224.150,3416.380,3314.688
32135651.075,3426.585,3291.136
32139080.642,3343.951,3166.208
32142426.691,3358.962,3140.608
32145787.238,3396.910,3253.248
32149894.994,3351.737,3278.592
32153253.621,3505.607,3325.952
32156761.870,3312.268,3227.648
32160077.066,3347.006,3254.272
32163439.500,3432.436,3299.328
32166888.703,3507.840,3350.528
32170410.353,3485.709,3251.200
32173900.592,3507.489,3247.104
32177410.367,3601.551,3364.672
32181023.179,3499.775,3330.048
32184530.263,3345.837,3205.120
32187879.415,3447.398,3318.784
32191341.662,3511.927,3226.624
32194867.318,3506.142,3401.728
32198388.184,3321.841,3239.936
32201724.722,3482.648,3321.824
32205969.430,3327.737,3241.984
32209308.984,3422.568,3261.440
32212735.882,3421.490,3279.872
32216159.981,3540.482,3336.192
32219713.230,3504.418,3373.056
32223235.498,3357.771,3246.080
32226610.656,3418.308,3238.912
32230053.468,3312.781,3213.312
32233373.599,3418.680,3262.464
32236800.885,3453.680,3289.088
32240279.127,3380.642,3259.296
32243676.178,3427.882,3227.648
32247107.774,3497.320,3253.248
32250609.108,3521.803,3291.904
32254147.348,3334.491,3182.368
32257486.868,3484.170,3149.632
32260978.831,3525.839,3222.656
32265307.383,3387.130,3276.576
32268702.628,3732.103,3494.912
32272447.913,4024.754,3221.504
32276477.509,3525.802,3330.912
32280004.986,3524.655,3276.800
32283531.932,3654.754,3375.008
32287200.254,3482.168,3275.776
32290688.269,3440.824,3258.368
32294134.983,3566.260,3384.320
32297707.034,3470.479,3301.152
32301193.909,3382.168,3289.088
32304581.733,3385.821,3231.744
32307971.346,3425.570,3260.416
32311400.849,3539.836,3376.896
32314951.438,3381.476,3285.792
32318340.774,3591.649,3365.888
32322498.331,3458.939,3265.536
32325963.429,3386.811,3274.752
32329352.131,3410.870,3263.488
32332770.444,3410.057,3261.440
32336182.655,3407.665,3243.008
32339591.803,3320.401,3139.584
32342913.695,3582.454,3364.864
32346507.486,3577.456,3265.536
32350088.541,3490.744,3313.408
32353583.619,3342.694,3194.880
32356928.410,3319.694,3113.856
32360265.305,3361.630,3208.192
32363639.150,3396.097,3223.552
32367042.538,3531.581,3328.000
32370581.036,3629.279,3351.552
32374215.425,3546.356,3273.728
32377766.484,3654.880,3376.128
32382324.433,3396.100,3275.776
32385724.654,3506.970,3304.448
32389241.418,3587.018,3215.360
32392844.386,3472.278,3284.992
32396320.881,3315.787,3187.712
32399640.177,3438.637,3251.232
32403082.031,3375.433,3331.008
32406470.973,3554.292,3225.600
32410043.043,3586.007,3356.576
32413633.751,3417.145,3276.800
32417053.370,3401.047,3261.248
32420458.928,3297.600,3208.992
32423768.030,3332.050,3233.792
32427114.697,3421.347,3325.952
32430549.459,3425.365,3325.952
32433979.171,3468.497,3314.592
32437913.700,3448.240,3283.968
32441369.471,3199.075,3144.704
32444583.457,3313.500,3230.720
32447900.486,3523.964,3373.056
32451428.538,3467.781,3312.704
32454899.285,3204.251,3093.504
32458105.400,3238.430,3116.032
32461353.790,3459.704,3351.296
32464833.001,3392.594,3309.568
32468240.866,3465.629,3344.384
32471714.305,3363.391,3183.616
32475082.313,3388.697,3252.224
32478473.443,3523.868,3348.480
32482016.464,3494.190,3382.272
32485522.822,3394.822,3289.088
32488939.554,3293.440,3141.536
32492243.584,3335.085,3256.320
32496234.639,3463.061,3355.616
32499710.105,3447.964,3305.472
32503173.857,3343.129,3151.744
32506534.911,3566.171,3270.368
32510104.359,3631.395,3346.432
32513747.358,3405.834,3244.032
32517155.086,3501.165,3345.408
32520658.281,3453.000,3332.096
32524113.853,3492.525,3279.872
32527620.013,3463.368,3390.464
32531097.743,3489.126,3374.080
32534590.424,3501.021,3336.192
32538093.724,3375.636,3278.848
32541470.661,3406.334,3286.016
32544887.720,3446.585,3368.960
32548335.831,3382.794,3331.072
32552320.575,3420.056,3256.320
32555748.155,3381.143,3218.432
32559153.023,3419.290,3252.224
32562582.447,3438.865,3207.968
32566024.707,3425.827,3248.128
32569460.143,3476.316,3318.720
32572946.469,3333.772,3218.432
32576285.966,3506.198,3257.152
32579794.566,3383.218,3170.144
32583179.779,3463.907,3289.952
32586654.679,3547.489,3302.400
32590214.644,3493.174,3273.728
32593712.504,3495.518,3326.976
32597210.538,3438.927,3298.272
32600659.757,3326.693,3213.312
32603997.921,3366.957,3221.504
32607368.938,3470.368,3240.864
32612144.793,3491.252,3339.264
32615641.866,3488.164,3249.152
32619132.557,3501.727,3341.312
32622645.246,3429.788,3309.568
32626086.544,3452.329,3324.736
32629548.205,3259.240,3192.832
32632814.160,3594.626,3420.160
32636414.017,3418.871,3308.448
32639835.260,3403.690,3270.752
32643241.265,3416.383,3338.944
32646659.451,3472.302,3335.968
32650134.838,3519.606,3308.544
32653664.518,3314.413,3174.400
32656984.284,3257.266,3188.736
32660249.524,3398.130,3233.696
32663652.103,3327.549,3235.840
32667321.872,3430.374,3310.592
32670763.365,3388.408,3287.808
32674159.496,3449.524,3375.840
32677613.799,3433.791,3394.560
32681059.177,3419.352,3273.728
32684482.033,3479.932,3349.504
32687963.893,3441.275,3266.560
32691407.213,3476.421,3262.464
32694885.847,3682.287,3388.416
32698576.356,3311.382,3212.992
32701889.602,3448.212,3320.768
32705339.760,3477.145,3311.392
32708820.226,3420.476,3292.832
32712244.586,3401.771,3310.624
32715657.159,3300.923,3150.848
32718971.295,3432.170,3279.808
32722422.034,3298.221,3181.568
32727292.166,3341.090,3251.136
32730639.073,3389.726,3238.624
32734035.117,3525.795,3310.592
32737579.609,3404.512,3300.352
32741001.974,3345.714,3259.104
32744357.200,3545.894,3379.936
32747908.048,3456.441,3309.568
32751366.242,3339.000,3271.456
32754707.190,3494.225,3236.864
32758217.260,3360.646,3194.880
32761590.561,3494.343,3204.096
32765090.280,3418.542,3232.768
32768511.913,3429.858,3159.040
32771954.067,3468.141,3294.208
32775435.551,3477.908,3231.744
32778927.610,3536.241,3312.640
32782961.827,3297.855,3213.312
32786268.608,3344.942,3219.456
32789618.753,3372.909,3295.232
